INDEX:10881:<int>,timestamp:10881:<long>,accel_lon:10881:<double>,accel_trans:10881:<double>,accel_down:10881:<double>,speed:10881:<double>
2690,1646666593596877,-0.6975449,-0.1174076,-0.0973371,11.52548
2691,1646666593646811,-0.7710987,0.2882221,0.203745,11.57083
2692,1646666593696816,-0.6960692,0.1859146,0.2781709,11.60845
2693,1646666593746814,-0.5652728,-0.1289405,-0.1273779,11.64261
2694,1646666593796848,-0.7112299,-0.1761234,-0.0064499,11.6725
2695,1646666593846832,-0.5212381,-0.1951799,-0.07854283,11.6964
2696,1646666593896888,-0.4300422,-0.1031584,-0.002354509,11.71648
2697,1646666593946938,-0.2935559,0.02531915,-0.1959691,11.73116
2698,1646666593996904,-0.4140138,0.2272425,0.1853784,11.7518
2699,1646666594046876,-0.1478409,-0.045327,-0.3718069,11.75889
2700,1646666594096884,0.007490777,-0.1324522,-0.4634297,11.75733
2701,1646666594146918,-0.02289403,0.1195424,-0.232726,11.756
2702,1646666594196887,-0.05369889,0.35852,-0.2107029,11.75115
2703,1646666594246875,0.1060648,0.1488272,0.1973997,11.74801
2704,1646666594296906,0.1696397,-0.004521207,-0.2649921,11.74191
2705,1646666594346848,0.07415698,-0.02782052,-0.430637,11.7332
2706,1646666594396896,0.1238184,0.2866595,0.105528,11.72479
2707,1646666594447080,0.1179011,-0.09152865,-0.3290667,11.7158
2708,1646666594496934,0.222932,-0.4822959,0.2529356,11.71233
2709,1646666594546909,-0.1473884,-0.2624088,0.2636444,11.70511
2710,1646666594596898,0.1667324,-0.09837138,0.2839358,11.69285
2711,1646666594646849,0.2105824,-0.1096886,0.07582358,11.68242
2712,1646666594696844,0.4666725,-0.4166512,-0.6160696,11.66656
2713,1646666594746880,0.01348428,0.6893886,0.2215046,11.65285
2714,1646666594796889,0.3664224,0.1951379,-0.2712596,11.63273
2715,1646666594846871,-0.08043732,0.03501247,0.2334442,11.62134
2716,1646666594896849,0.1173441,0.08734465,-0.05143221,11.60766
2717,1646666594946850,0.2570621,0.1221405,0.5562088,11.60088
2718,1646666594996880,0.326739,0.5521421,0.4275154,11.59453
2719,1646666595046895,0.2635574,0.02247351,0.132127,11.58136
2720,1646666595096878,0.3695934,-0.0685998,0.07308269,11.56886
2721,1646666595146925,0.5444083,-0.2486944,0.09788088,11.54942
2722,1646666595196898,0.7247635,0.0652487,0.2847167,11.51215
2723,1646666595246886,1.897847,-0.07089396,-0.3159674,11.43522
2724,1646666595296977,2.868091,-0.1234548,-0.3823756,11.3195
2725,1646666595346933,3.301643,-0.009303158,-0.05579037,11.16526
2726,1646666595396906,3.374768,0.1197024,0.0690474,11.00132
2727,1646666595447156,3.5073,-0.1157368,-0.0572954,10.83087
2728,1646666595497024,3.691632,-0.1410104,-0.06087176,10.65773
2729,1646666595546923,3.511941,0.1156674,0.3728941,10.48825
2730,1646666595596929,3.790622,0.05113069,-0.1537793,10.31333
2731,1646666595646898,3.830666,0.06437003,0.3131603,10.13074
2732,1646666595696918,3.901392,-0.02926656,0.2981616,9.938342
2733,1646666595746913,4.072616,0.1918966,0.1686323,9.738909
2734,1646666595796886,4.1333,0.06917346,0.2605416,9.533677
2735,1646666595846909,4.352747,0.01353392,0.07831331,9.321012
2736,1646666595896922,4.537461,-0.2666431,-0.2860927,9.100086
2737,1646666595946905,4.376539,-0.1537713,-0.1051045,8.878214
2738,1646666595996934,4.394839,-0.1002252,-0.6576082,8.649604
2739,1646666596046905,4.437799,0.1095422,-0.02964088,8.424985
2740,1646666596096928,4.366771,0.1778166,0.1319878,8.202229
2741,1646666596146920,4.533838,-0.1426937,0.1809827,7.973331
2742,1646666596196937,4.818671,-0.2249313,0.1877687,7.739339
2743,1646666596246949,4.524467,0.03433296,0.04527428,7.509052
2744,1646666596296942,4.814474,-0.1124661,-0.5857209,7.273327
2745,1646666596346938,4.500218,0.2737934,-0.3375262,7.042766
2746,1646666596396914,4.545434,0.07776898,-0.2548232,6.811443
2747,1646666596447174,4.477655,0.03327622,0.005200296,6.587027
2748,1646666596496996,4.337147,0.04090847,0.2230318,6.368215
2749,1646666596546997,4.0571,0.007612241,0.01729457,6.153151
2750,1646666596597009,4.524072,0.03093588,-0.1431033,5.935723
2751,1646666596646966,4.270846,0.2140051,-0.2074436,5.714561
2752,1646666596696928,4.370961,0.04440882,-0.1368938,5.494925
2753,1646666596746990,4.071263,-0.0009555464,-0.1459556,5.282544
2754,1646666596797033,3.962809,-0.01734619,-0.2791284,5.07453
2755,1646666596846952,3.701889,-0.1018446,-0.1399795,4.879202
2756,1646666596896921,3.485044,0.007705659,-0.083186,4.696772
2757,1646666596946947,3.404128,0.05435301,-0.2443206,4.516212
2758,1646666596996952,3.449055,0.04587719,-0.1899248,4.345815
2759,1646666597046957,3.335983,-0.06801136,-0.3039049,4.17165
2760,1646666597096951,3.594265,0.149155,-0.06638317,4.002347
2761,1646666597146985,3.283003,0.00969481,-0.1520107,3.829458
2762,1646666597196982,3.362122,0.1285529,0.2249113,3.665815
2763,1646666597246986,3.353989,0.1576399,0.1486442,3.500549
2764,1646666597296996,2.852514,0.01805304,0.1848426,3.350318
2765,1646666597346952,3.081317,-0.03170461,-0.1361202,3.196601
2766,1646666597396945,3.066659,-0.1734799,-0.08774903,3.039818
2767,1646666597447199,3.073763,-0.08256246,-0.05129646,2.885036
2768,1646666597497052,2.895317,-0.01936553,-0.1170682,2.741669
2769,1646666597546959,2.804182,0.08019522,-0.1125311,2.601053
2770,1646666597596958,2.80854,-0.02689159,-0.1827488,2.461318
2771,1646666597646956,2.593653,0.03452297,-0.1347133,2.327964
2772,1646666597696985,2.664474,0.03293856,-0.168103,2.195469
2773,1646666597747005,2.604099,-0.07078265,-0.09346323,2.063973
2774,1646666597797011,2.527068,-0.01865884,-0.0134444,1.933523
2775,1646666597847006,2.617046,0.1268618,-0.2430382,1.806986
2776,1646666597897037,2.343556,0.0237877,-0.09378978,1.683244
2777,1646666597946985,2.578506,0.004417629,-0.2381011,1.558582
2778,1646666597997055,2.39849,-0.01944987,-0.1268926,1.437446
2779,1646666598047005,2.333364,-0.01646962,-0.07992751,1.319804
2780,1646666598097026,2.213698,-0.01974065,-0.1125185,1.203626
2781,1646666598146991,2.233913,-0.04697971,-0.1414349,1.091233
2782,1646666598197036,2.129559,0.0259134,-0.08293508,0.9829856
2783,1646666598247003,2.052659,0.0653815,0.0007725824,0.8789234
2784,1646666598296964,2.075698,-0.004409665,-0.09525091,0.7756373
2785,1646666598347002,2.03078,-0.02045265,-0.09964774,0.6744981
2786,1646666598396997,2.022201,-0.00415865,-0.1175883,0.5722128
2787,1646666598447263,1.960462,0.01728989,-0.03764476,0.471402
2788,1646666598497052,2.077,0.007544903,-0.1685351,0.3684847
2789,1646666598546996,2.020755,0.007099379,-0.04075771,0.2665291
2790,1646666598597055,2.29946,-0.03568728,-0.2208445,0.1577965
2791,1646666598646985,1.880588,0.08953434,0.1404701,0.04382821
2792,1646666598697002,0.8811866,-0.05619016,-0.09480446,0.02496418
2793,1646666598747018,-0.7151681,0.1802059,0.4827134,0.01816039
2794,1646666598797050,-1.050309,0.08369148,-0.07963505,0.04145844
2795,1646666598847008,-1.15945,-0.07725155,0.4019663,0.1087705
2796,1646666598897003,-0.7958252,-0.04762556,-0.3666782,0.1589878
2797,1646666598947011,-0.1292865,0.1043983,0.01616957,0.1749998
2798,1646666598997055,0.4484304,-0.009981196,-0.337355,0.161257
2799,1646666599047048,0.1881203,0.2124186,0.2508951,0.1440432
2800,1646666599097050,0.5122125,0.06381175,-0.2463437,0.1275121
2801,1646666599147101,0.1381328,0.2798411,0.2388172,0.1185601
2802,1646666599197091,0.1491702,0.002337322,-0.1430905,0.114743
2803,1646666599247093,-0.1778022,0.1534039,0.2138451,0.1198788
2804,1646666599297054,0.2128675,-0.1151665,-0.4921969,0.1204332
2805,1646666599347023,-0.239885,0.2854375,0.270786,0.1236138
2806,1646666599397030,0.2904647,-0.04895839,-0.381735,0.117833
2807,1646666599447246,-0.2611309,0.2659118,0.4295695,0.1204057
2808,1646666599497106,0.2170165,-0.04426221,-0.3434963,0.1180676
2809,1646666599547061,-0.3421409,0.3180085,0.4775113,0.1251931
2810,1646666599597102,0.2415622,-0.03462441,-0.35586,0.1246206
2811,1646666599647008,-0.3625136,0.1702129,0.4680965,0.1325893
2812,1646666599697029,0.06755557,-0.08328866,-0.4386458,0.129714
2813,1646666599747043,-0.2717065,0.3191996,0.4128642,0.1345712
2814,1646666599797034,0.4327553,-0.1155749,-0.400971,0.1265467
2815,1646666599847051,-0.2367884,0.2636961,0.4621525,0.126147
2816,1646666599897095,0.3035563,-0.08234203,-0.395782,0.1203107
2817,1646666599947058,-0.3631476,0.289409,0.485078,0.1260587
2818,1646666599997068,0.3267451,-0.07802343,-0.4804991,0.125127
2819,1646666600047048,-0.3773187,0.2266341,0.5045426,0.1311375
2820,1646666600097027,0.3512847,-0.08347969,-0.4973214,0.128171
2821,1646666600147061,-0.2975256,0.08116471,0.4348342,0.1321258
2822,1646666600197048,0.3295051,-0.134245,-0.4489735,0.1289285
2823,1646666600247059,-0.2751622,-0.01929769,0.371211,0.1309735
2824,1646666600297055,0.295433,-0.1396455,-0.326529,0.127743
2825,1646666600347054,-0.2619053,-0.06007412,0.2268643,0.129388
2826,1646666600397093,0.1543329,-0.08879825,-0.2019923,0.1285694
2827,1646666600447329,-0.2287782,-0.101663,0.09702409,0.1316524
2828,1646666600497148,-0.3232129,-0.01306081,0.1419121,0.1374033
2829,1646666600547092,-0.4213722,-0.0675118,0.08013559,0.1650235
2830,1646666600597151,-0.8331066,0.1116008,0.3347449,0.201802
2831,1646666600647068,-0.6891792,-0.1219035,-0.1597547,0.2369728
2832,1646666600697054,-0.9464464,0.1276628,0.2300687,0.2768091
2833,1646666600747072,-0.6317618,-0.1489149,-0.2156028,0.313327
2834,1646666600797111,-0.8956106,0.09483765,0.1560458,0.3526232
2835,1646666600847053,-0.5936918,-0.1298469,-0.3062861,0.3860922
2836,1646666600897067,-0.9410659,0.1158559,0.2398228,0.4248886
2837,1646666600947078,-0.6294563,-0.1340559,-0.2695069,0.4592359
2838,1646666600997055,-0.9409858,0.1104853,0.3111073,0.4998574
2839,1646666601047080,-0.7213598,-0.1432291,-0.1774937,0.5370271
2840,1646666601097095,-0.9929126,0.08925778,0.2523849,0.5813779
2841,1646666601147143,-0.9351445,-0.1736453,-0.003002088,0.624882
2842,1646666601197120,-0.9818204,0.01600053,-0.1076476,0.6733644
2843,1646666601247083,-1.126138,0.07746429,0.2393608,0.7273374
2844,1646666601297126,-1.268425,-0.002783619,0.2037229,0.7860819
2845,1646666601347087,-1.316464,-0.0193092,0.124375,0.8499189
2846,1646666601397079,-1.421693,-0.05933226,0.1286659,0.9181636
2847,1646666601447323,-1.51441,-0.07625881,0.1532409,0.9906635
2848,1646666601497200,-1.616969,-0.06872423,0.1971976,1.066377
2849,1646666601547136,-1.657064,-0.01523996,0.1926423,1.146267
2850,1646666601597161,-1.752247,-0.0498862,0.04503215,1.228507
2851,1646666601647121,-1.694329,-0.03467548,-0.04929944,1.312506
2852,1646666601697148,-1.804796,-0.03420736,0.06342196,1.400201
2853,1646666601747147,-1.875607,-0.03117682,0.1362429,1.491669
2854,1646666601797153,-1.904832,-0.002217929,0.02086977,1.586638
2855,1646666601847145,-1.950175,0.003458833,0.1256233,1.683069
2856,1646666601897131,-1.96513,0.0146352,0.03136158,1.782289
2857,1646666601947111,-1.991672,0.009856134,0.1561174,1.881246
2858,1646666601997111,-1.953194,-0.09332544,-0.04830793,1.980221
2859,1646666602047100,-1.996969,-0.0645953,0.1158063,2.078913
2860,1646666602097131,-1.960698,0.06429149,0.1918025,2.178419
2861,1646666602147126,-1.972701,-0.01494886,0.05343864,2.274315
2862,1646666602197114,-1.819788,-0.05665657,0.07861336,2.369309
2863,1646666602247119,-1.842725,0.09068943,0.08476336,2.462233
2864,1646666602297143,-1.840761,-0.03529199,0.05044235,2.554054
2865,1646666602347123,-1.828106,0.1028613,0.1495604,2.644968
2866,1646666602397104,-1.730094,0.07666573,0.05507661,2.734277
2867,1646666602447355,-1.88913,0.1169361,0.2367968,2.824985
2868,1646666602497164,-1.933724,0.1247203,0.09604149,2.918926
2869,1646666602547118,-1.979775,-0.05914241,0.03418548,3.01292
2870,1646666602597187,-1.913092,-0.0897356,-0.0006258353,3.107917
2871,1646666602647126,-2.010356,-0.08835574,-0.0378622,3.20182
2872,1646666602697130,-2.030603,-0.2067118,-0.05827124,3.295969
2873,1646666602747140,-2.026297,-0.1464199,0.02610992,3.391349
2874,1646666602797179,-1.874682,-0.0508815,0.1296575,3.485923
2875,1646666602847131,-1.77402,0.01791836,0.2454465,3.579181
2876,1646666602897148,-1.600105,0.1156842,0.2180536,3.669598
2877,1646666602947126,-1.702289,0.1361451,0.1444785,3.75452
2878,1646666602997204,-1.641221,-0.09573556,0.0839554,3.833091
2879,1646666603047170,-1.377014,-0.1165535,-0.1513158,3.90778
2880,1646666603097165,-1.54197,-0.001141198,0.06822946,3.982356
2881,1646666603147207,-1.392675,0.08884492,0.1988968,4.05549
2882,1646666603197179,-1.50241,-0.08987989,0.0903658,4.131638
2883,1646666603247150,-1.669291,-0.03483772,0.1025168,4.212149
2884,1646666603297137,-1.677572,0.01149705,0.1784321,4.294686
2885,1646666603347141,-1.613721,0.03605962,0.08138235,4.377584
2886,1646666603397145,-1.427462,-0.1332594,0.2041081,4.453111
2887,1646666603447427,-1.430107,-0.1445149,0.09705251,4.523449
2888,1646666603497167,-1.673377,-0.002500319,0.1401731,4.605568
2889,1646666603547200,-1.702967,-0.006923362,-0.0101094,4.685074
2890,1646666603597224,-1.787886,0.2524898,-0.03250306,4.772129
2891,1646666603647161,-1.702295,0.1295982,0.1050622,4.855115
2892,1646666603697151,-1.596292,0.04241841,-0.009744666,4.94336
2893,1646666603747182,-1.80565,-0.04612775,0.1506325,5.031023
2894,1646666603797197,-1.59883,0.1812603,-0.1246122,5.115421
2895,1646666603847167,-1.475605,-0.02631649,0.03032079,5.189484
2896,1646666603897161,-1.299529,-0.2601104,-0.08830393,5.256549
2897,1646666603947165,-1.258021,-0.1038809,0.2019233,5.321605
2898,1646666603997184,-1.083356,0.09253667,0.04574148,5.383883
2899,1646666604047167,-1.116883,0.1372309,0.1571676,5.44716
2900,1646666604097215,-1.179219,0.2208502,0.1029804,5.507164
2901,1646666604147258,-0.9067161,0.08153878,0.03580761,5.56302
2902,1646666604197256,-1.079142,0.0008705976,0.07078425,5.618128
2903,1646666604247234,-1.08954,-0.1119396,-0.1554445,5.667732
2904,1646666604297230,-0.8577185,-0.1671951,-0.008260174,5.713066
2905,1646666604347222,-0.8162103,-0.1804944,0.09781595,5.753556
2906,1646666604397201,-0.7622584,-0.0907044,0.05349014,5.787841
2907,1646666604447428,-0.6914096,0.009481758,-0.1198077,5.816359
2908,1646666604497225,-0.3774719,0.05620999,0.01827,5.841556
2909,1646666604547215,-0.3372973,0.2298295,0.03063395,5.861107
2910,1646666604597251,-0.1977841,-0.07802665,0.1457409,5.874595
2911,1646666604647186,-0.151755,0.06725693,0.1495234,5.88524
2912,1646666604697187,-0.2073984,-0.07084794,-0.02165079,5.892981
2913,1646666604747205,-0.05688748,-0.1435589,-0.09905847,5.896382
2914,1646666604797264,-0.1007326,-0.06107825,0.1891656,5.90276
2915,1646666604847199,-0.1340782,0.03035871,0.04261824,5.906798
2916,1646666604897224,-0.09025517,0.07206898,0.07029873,5.909437
2917,1646666604947191,-0.06137625,-0.01652864,-0.06839849,5.911682
2918,1646666604997207,-0.0423414,0.1273314,0.09373254,5.914817
2919,1646666605047230,0.1629616,0.05699953,-0.1989371,5.912507
2920,1646666605097210,-0.0283862,-0.01843653,0.1070364,5.910808
2921,1646666605147276,0.1096792,0.1341416,-0.02805619,5.90593
2922,1646666605197268,0.204257,-0.05260252,0.1723742,5.901448
2923,1646666605247228,0.02417296,0.06205185,0.1457126,5.895473
2924,1646666605297277,0.2517889,-0.1516703,-0.06100879,5.88639
2925,1646666605347242,0.3573915,-0.05381502,-0.1058978,5.872771
2926,1646666605397247,0.176236,0.02821201,0.2006711,5.862786
2927,1646666605447523,0.2398183,-0.06766844,0.0310434,5.853723
2928,1646666605497258,0.3486399,-0.256557,0.1276448,5.845664
2929,1646666605547295,0.1810603,-0.2532261,0.06359591,5.835129
2930,1646666605597329,0.3351973,-0.508966,-0.2648653,5.821201
2931,1646666605647270,0.2278405,-0.3884248,-0.02671416,5.810782
2932,1646666605697254,0.216408,-0.5054609,-0.04204252,5.798215
2933,1646666605747234,0.2515912,-0.5117798,-0.2137929,5.784895
2934,1646666605797249,0.1844152,-0.5892613,-0.03571627,5.773684
2935,1646666605847231,0.2536109,-0.700823,-0.06143432,5.762432
2936,1646666605897290,0.1658529,-0.6604065,-0.01317446,5.750752
2937,1646666605947287,0.2160604,-0.770245,-0.006792685,5.738284
2938,1646666605997297,0.4151653,-1.003561,-0.06687704,5.723156
2939,1646666606047252,0.1944403,-1.007636,0.1169027,5.711564
2940,1646666606097248,0.3082847,-1.042143,0.03348553,5.697807
2941,1646666606147273,0.243084,-1.054811,0.05851481,5.685004
2942,1646666606197266,0.3720312,-1.133303,0.02935608,5.670349
2943,1646666606247263,0.3599726,-1.264886,0.1825199,5.657416
2944,1646666606297291,0.2035269,-1.326647,0.05001418,5.644431
2945,1646666606347273,0.4310746,-1.149225,0.01708476,5.630576
2946,1646666606397286,0.3834582,-1.161188,-0.04900095,5.616024
2947,1646666606447512,0.3973749,-1.333031,-0.1762264,5.599394
2948,1646666606497309,0.4858755,-1.516496,-0.2313253,5.580393
2949,1646666606547251,0.4882544,-1.788146,-0.3546955,5.559624
2950,1646666606597329,0.515912,-1.873684,-0.1644106,5.539237
2951,1646666606647287,0.5969137,-1.930639,-0.03051679,5.518062
2952,1646666606697321,0.6176001,-2.100989,-0.002195098,5.496566
2953,1646666606747332,0.6583233,-2.016382,0.2684431,5.475326
2954,1646666606797344,0.6648978,-2.084209,0.2330602,5.454129
2955,1646666606847314,0.6963102,-2.371477,0.2803901,5.432724
2956,1646666606897312,0.7960132,-2.336022,0.2817912,5.412264
2957,1646666606947286,0.6490217,-2.266461,-0.1682091,5.389394
2958,1646666606997266,0.8061908,-2.321296,-0.2058108,5.362346
2959,1646666607047307,0.7631649,-2.475173,-0.1906873,5.335524
2960,1646666607097263,0.9103737,-2.500993,0.005407324,5.307149
2961,1646666607147322,0.6676582,-2.857431,-0.2302322,5.27891
2962,1646666607197346,0.9593261,-2.808681,-0.1069611,5.250329
2963,1646666607247291,0.9799633,-2.898412,-0.3273113,5.221348
2964,1646666607297312,0.863298,-2.921185,0.00842796,5.192383
2965,1646666607347294,0.9401408,-2.675853,-0.07926312,5.165185
2966,1646666607397281,1.054189,-2.558215,-0.08516861,5.133953
2967,1646666607447610,0.8913618,-2.736825,-0.1299574,5.105201
2968,1646666607497323,0.9707816,-2.673321,0.03761253,5.075171
2969,1646666607547301,0.8995243,-2.710686,0.07959673,5.041534
2970,1646666607597356,1.099388,-2.803798,-0.1535925,5.005196
2971,1646666607647296,1.229359,-3.056812,0.0632459,4.970408
2972,1646666607697309,1.169839,-3.028036,-0.03085413,4.932874
2973,1646666607747287,1.272894,-3.09539,0.01969983,4.893734
2974,1646666607797326,1.22216,-3.123381,0.1031047,4.853671
2975,1646666607847292,1.263671,-3.278076,-0.1194601,4.813342
2976,1646666607897331,1.261603,-3.271814,-0.1107644,4.776072
2977,1646666607947306,1.298552,-3.152538,0.1160608,4.738125
2978,1646666607997285,1.274892,-3.066678,0.0238052,4.70268
2979,1646666608047352,1.196252,-2.978224,0.1557759,4.669608
2980,1646666608097352,1.049935,-2.931932,0.209939,4.636292
2981,1646666608147343,1.131007,-2.794858,0.06520192,4.605107
2982,1646666608197375,1.142691,-2.708608,0.03971519,4.573316
2983,1646666608247336,1.218943,-3.082595,-0.05701955,4.538109
2984,1646666608297359,1.243169,-2.950958,0.08273397,4.503451
2985,1646666608347334,1.217304,-3.056914,0.04848186,4.468966
2986,1646666608397331,1.177368,-2.964997,0.1875253,4.436896
2987,1646666608447551,1.153163,-2.861506,-0.04189277,4.404474
2988,1646666608497361,1.149949,-2.682291,0.1651807,4.374085
2989,1646666608547386,1.153095,-2.59248,0.1080629,4.344388
2990,1646666608597341,1.207536,-2.798694,0.1152081,4.317335
2991,1646666608647367,0.9113308,-2.862803,0.1200997,4.294609
2992,1646666608697357,0.8455179,-2.66844,0.1538304,4.275132
2993,1646666608747350,0.9251851,-2.750535,-0.04468302,4.253316
2994,1646666608797389,0.8673603,-2.974559,-0.1696281,4.230131
2995,1646666608847362,0.9553788,-3.05338,-0.3907687,4.209163
2996,1646666608897349,0.9199117,-2.888103,-0.04889731,4.188284
2997,1646666608947369,0.8139061,-2.78115,0.1213568,4.169727
2998,1646666608997415,0.9136842,-2.666063,0.2143495,4.151402
2999,1646666609047343,0.9448403,-2.825048,0.1234322,4.133385
3000,1646666609097345,0.7800391,-2.842781,0.01664189,4.119002
3001,1646666609147416,0.8806328,-2.711333,0.07173864,4.105157
3002,1646666609197450,0.8418739,-2.787188,-0.03881422,4.090734
3003,1646666609247425,0.7693523,-2.787527,-0.1187671,4.075644
3004,1646666609297454,0.6985719,-2.689173,-0.1968612,4.062244
3005,1646666609347428,0.7926475,-2.729961,-0.09780556,4.046413
3006,1646666609397411,0.7707262,-2.559961,0.04467762,4.034031
3007,1646666609447703,0.7987416,-2.503831,-0.1112018,4.020666
3008,1646666609497372,0.730046,-2.415215,0.2409687,4.010338
3009,1646666609547374,0.8030633,-2.593212,0.063993,3.996953
3010,1646666609597402,0.8081548,-2.873077,0.217998,3.988859
3011,1646666609647414,0.6244506,-2.691322,0.3337734,3.979721
3012,1646666609697373,0.7376788,-2.787065,-0.1166663,3.968489
3013,1646666609747365,0.7807247,-2.830213,-0.02202032,3.957492
3014,1646666609797430,0.6863024,-2.610174,-0.1244041,3.949997
3015,1646666609847398,0.6311566,-2.472918,0.014784,3.944649
3016,1646666609897352,0.5519109,-2.632084,0.04784112,3.941579
3017,1646666609947356,0.5055776,-2.443776,-0.1456295,3.937367
3018,1646666609997467,0.7907579,-2.52228,-0.2568907,3.929544
3019,1646666610047397,0.6567089,-2.669846,-0.1946888,3.921831
3020,1646666610097395,0.5887461,-2.639493,0.0509863,3.914754
3021,1646666610147426,0.9299591,-2.683167,-0.00921543,3.90457
3022,1646666610197486,0.7848873,-2.637874,0.0816222,3.893645
3023,1646666610247441,0.7032597,-2.762744,0.08888309,3.883144
3024,1646666610297404,0.6586102,-2.716622,-0.07917335,3.871416
3025,1646666610347405,0.766175,-2.671734,-0.02835732,3.859395
3026,1646666610397392,0.7512261,-2.531018,0.1877251,3.847152
3027,1646666610447638,0.5367808,-2.409082,-0.01248064,3.837918
3028,1646666610497433,0.5794447,-2.466122,-0.08623248,3.827561
3029,1646666610547430,0.755003,-2.479986,-0.04754624,3.817304
3030,1646666610597461,0.7738113,-2.459356,0.2654349,3.813151
3031,1646666610647459,0.6246181,-2.390543,0.1178536,3.807302
3032,1646666610697446,0.5912871,-2.638123,0.1051519,3.802756
3033,1646666610747462,0.8058169,-2.599936,-0.0161243,3.795138
3034,1646666610797464,0.7497083,-2.66299,0.07416386,3.792385
3035,1646666610847401,0.6841822,-2.552712,0.2945133,3.789886
3036,1646666610897398,0.538756,-2.421624,0.3389027,3.789265
3037,1646666610947414,0.6397643,-2.358517,0.09642108,3.788929
3038,1646666610997455,0.4774432,-2.364608,0.1492978,3.793006
3039,1646666611047439,0.4164152,-2.455907,-0.1764799,3.796017
3040,1646666611097402,0.4189351,-2.448621,-0.2083224,3.798971
3041,1646666611147469,0.5206323,-2.559203,-0.09070961,3.79916
3042,1646666611197490,0.599378,-2.426631,-0.188462,3.80066
3043,1646666611247428,0.4642405,-2.528616,0.05282471,3.804384
3044,1646666611297420,0.4694694,-2.476822,0.08164658,3.807589
3045,1646666611347446,0.4062886,-2.562798,0.1818067,3.812516
3046,1646666611397417,0.4515225,-2.4026,0.1891042,3.820166
3047,1646666611447728,0.3772331,-2.402436,0.2283633,3.828158
3048,1646666611497418,0.2678214,-2.214748,0.1498407,3.838248
3049,1646666611547442,0.4408445,-2.357248,0.0992554,3.846789
3050,1646666611597444,0.3201782,-2.503226,0.05986097,3.856121
3051,1646666611647440,0.3301329,-2.446953,-0.1370952,3.863647
3052,1646666611697433,0.215175,-2.358907,0.02763221,3.87246
3053,1646666611747482,0.1809417,-2.245309,-0.02958628,3.882839
3054,1646666611797592,0.3571087,-2.281472,-0.0246685,3.896638
3055,1646666611847492,0.2578991,-2.328544,-0.0236687,3.910381
3056,1646666611897486,0.1953051,-2.091522,0.2521454,3.924894
3057,1646666611947483,0.1506632,-2.091338,0.1424842,3.941729
3058,1646666611997551,0.08318795,-2.101312,0.04854355,3.956148
3059,1646666612047442,0.1227496,-2.076645,0.1229315,3.96952
3060,1646666612097435,0.106391,-2.079642,0.1568469,3.983793
3061,1646666612147459,0.100002,-2.112859,-0.01825247,3.999156
3062,1646666612197496,0.1493099,-2.233809,-0.1841572,4.014392
3063,1646666612247487,0.0223514,-2.219596,-0.09514812,4.03067
3064,1646666612297490,-0.04988578,-2.133656,0.02764717,4.05233
3065,1646666612347478,-0.1088153,-1.977859,0.1978602,4.074745
3066,1646666612397473,-0.1379661,-1.872211,0.03840984,4.099391
3067,1646666612447790,-0.1309308,-1.756189,0.05017684,4.121822
3068,1646666612497517,-0.2194638,-1.62951,0.1026633,4.146799
3069,1646666612547489,-0.2814597,-1.551986,0.05167932,4.169567
3070,1646666612597501,-0.2043021,-1.540376,0.05898311,4.194985
3071,1646666612647504,-0.2695723,-1.461473,0.01553678,4.219175
3072,1646666612697491,-0.2104785,-1.413769,-0.1281822,4.240322
3073,1646666612747518,-0.2057812,-1.437241,-0.1229281,4.258837
3074,1646666612797543,-0.3454719,-1.444966,0.1469259,4.281744
3075,1646666612847451,-0.264054,-1.429426,0.1286719,4.303918
3076,1646666612897497,-0.2580858,-1.453281,0.05940949,4.323216
3077,1646666612947490,-0.1322068,-1.333785,0.05734044,4.340178
3078,1646666612997553,-0.09283701,-1.201518,-0.05852706,4.348455
3079,1646666613047491,0.1117835,-1.02654,-0.1641711,4.350222
3080,1646666613097539,0.1639237,-1.063487,-0.08081585,4.350533
3081,1646666613147543,-0.07791743,-0.8295308,0.09982359,4.350917
3082,1646666613197576,0.09420905,-0.5960129,0.1323535,4.350604
3083,1646666613247539,0.123244,-0.3488077,0.0459899,4.34858
3084,1646666613297506,0.1252513,-0.2695891,-0.01135283,4.344931
3085,1646666613347536,0.06488822,-0.2501341,0.02627349,4.338679
3086,1646666613397507,0.07278905,-0.1027153,-0.05726506,4.332923
3087,1646666613447847,0.07319589,0.08079778,-0.06707536,4.32493
3088,1646666613497501,0.02974739,0.2199825,-0.01165517,4.318646
3089,1646666613547517,-0.01609446,0.4362987,-0.01442639,4.31051
3090,1646666613597519,0.09790551,0.3779351,-0.08717111,4.299638
3091,1646666613647505,0.15771,0.5344549,-0.1490401,4.28897
3092,1646666613697541,0.252485,0.6284955,-0.1155276,4.277018
3093,1646666613747555,0.2669998,0.8169786,-0.2348748,4.260531
3094,1646666613797553,0.2755213,0.9714203,-0.08140875,4.245663
3095,1646666613847506,0.3334367,1.196558,0.03235065,4.227867
3096,1646666613897514,0.4247746,1.251607,0.1198006,4.210481
3097,1646666613947510,0.4868608,1.209402,0.06169629,4.191582
3098,1646666613997588,0.4497066,1.511039,0.03740245,4.171186
3099,1646666614047534,0.5192463,1.589013,0.005858682,4.149258
3100,1646666614097501,0.4667358,1.672756,-0.01168718,4.127482
3101,1646666614147561,0.5484298,1.781759,-0.004591221,4.107071
