INDEX:9881:<int>,timestamp:9881:<long>,accel_lon:9881:<double>,accel_trans:9881:<double>,accel_down:9881:<double>,speed:9881:<double>
96,1584851960697294,-0.07138522,-0.006491921,0.09283046,0.08257599
97,1584851960747289,0.08629306,-0.011062,-0.07333161,0.08180743
98,1584851960797422,-0.04304726,0.01912461,0.04491711,0.08098646
99,1584851960847368,0.03728634,0.0367501,-0.009076713,0.08084214
100,1584851960897304,0.001312084,0.01365826,-0.03220963,0.07918195
101,1584851960947369,-0.01937125,0.07178137,0.06858902,0.07957322
102,1584851960997379,0.03684686,-0.05314572,-0.08673714,0.078281
103,1584851961047304,-0.04994607,0.02667554,0.1096684,0.07858323
104,1584851961097305,0.103798,-0.09521309,-0.1799131,0.07665654
105,1584851961147342,-0.06798204,0.04111942,0.1728775,0.0768951
106,1584851961197285,0.1453193,-0.07578336,-0.1743259,0.07449542
107,1584851961247313,-0.1126531,0.08065058,0.2034104,0.07507473
108,1584851961297344,0.1172757,-0.04145165,-0.2079592,0.07296113
109,1584851961347314,-0.1222395,0.07378402,0.1904169,0.0734359
110,1584851961397326,0.1085928,-0.04947094,-0.1679958,0.07244088
111,1584851961447481,-0.0930537,0.03003704,0.1238138,0.072591
112,1584851961497300,0.1231562,-0.05521585,-0.1189087,0.07039307
113,1584851961547383,-0.09793343,0.03659052,0.1542003,0.07073573
114,1584851961597341,0.1120497,-0.009955783,-0.07164986,0.06903012
115,1584851961647345,-0.079669,-1.126469e-05,0.05860142,0.0686136
116,1584851961697309,0.08265318,-0.01282176,-0.0905293,0.06734392
117,1584851961747287,-0.07906133,-0.008469998,0.04045079,0.06705905
118,1584851961797403,0.05204801,0.005146509,-0.0222839,0.06633826
119,1584851961847304,-0.003375146,-0.02067575,0.005432235,0.06602616
120,1584851961897353,0.0287034,0.04166577,0.04090099,0.06533055
121,1584851961947258,-0.002691963,-0.03257557,-0.009209985,0.06442701
122,1584851961997297,0.007149674,0.04152782,0.04110293,0.06374215
123,1584851962047218,0.02975971,-0.04147467,-0.09458876,0.06251636
124,1584851962097336,-0.04010516,0.03317257,0.09351023,0.06259709
125,1584851962147504,0.06177598,-0.0597694,-0.1214119,0.06116056
126,1584851962197292,-0.06302229,0.0491951,0.1287633,0.06166917
127,1584851962247347,0.09680809,-0.06902306,-0.1463611,0.05934804
128,1584851962297400,-0.07465802,0.03527304,0.1507401,0.05999002
129,1584851962347303,0.09269105,-0.05256747,-0.1391494,0.05848672
130,1584851962397289,-0.09941053,0.0719384,0.1632535,0.05873761
131,1584851962447373,0.1179379,-0.06221262,-0.1776825,0.05655839
132,1584851962497361,-0.08609112,0.05536666,0.1544849,0.05756959
133,1584851962547335,0.1082448,-0.06682124,-0.165668,0.05556803
134,1584851962597348,-0.1018282,0.07016797,0.2000399,0.05608699
135,1584851962647405,0.1189944,-0.053996,-0.1835594,0.0541627
136,1584851962697290,-0.09050577,0.062587,0.175565,0.05449542
137,1584851962747349,0.0948507,-0.02906594,-0.133509,0.05316275
138,1584851962797386,-0.09723285,0.05228471,0.1588315,0.05371801
139,1584851962847315,0.1300456,-0.05198294,-0.1623355,0.05187001
140,1584851962897363,-0.09152263,0.01920576,0.1291798,0.05201298
141,1584851962947337,0.1091359,-0.03742053,-0.1057985,0.05018083
142,1584851962997319,-0.0744431,0.01256711,0.1098928,0.05015003
143,1584851963047327,0.09409365,-0.01740061,-0.08772586,0.04841821
144,1584851963097403,-0.07998435,0.0105765,0.09956454,0.048486
145,1584851963147314,0.08104891,0.004387754,-0.07023498,0.0472574
146,1584851963197336,-0.0725303,0.006542755,0.04096543,0.04793943
147,1584851963247365,0.06231552,0.0008776345,-0.04654329,0.04649502
148,1584851963297340,-0.02259185,-0.02110088,0.02198266,0.04605543
149,1584851963347307,0.05576904,0.008610416,0.01424348,0.0445975
150,1584851963397339,0.0009358582,-0.02669239,-0.006867303,0.04362071
151,1584851963447465,0.015385,0.0280577,0.04364794,0.04310866
152,1584851963497343,0.04398493,-0.05300596,-0.0845869,0.04180794
153,1584851963547398,-0.02730593,0.03003871,0.06659991,0.04185759
154,1584851963597339,0.04873491,-0.04102177,-0.0999383,0.04065045
155,1584851963647352,-0.04611444,0.06511435,0.1282941,0.04124756
156,1584851963697349,0.06872898,-0.02981499,-0.1006609,0.03915267
157,1584851963747341,-0.08548578,0.0799411,0.1494508,0.03955792
158,1584851963797330,0.1007747,-0.08425578,-0.2033838,0.03750594
159,1584851963847367,-0.08984437,0.03937824,0.1622613,0.03813627
160,1584851963897356,0.1306479,-0.07914699,-0.1950713,0.03634464
161,1584851963947374,-0.09248438,0.07838213,0.174452,0.03693556
162,1584851963997344,0.1204801,-0.04846871,-0.1686435,0.03486285
163,1584851964047341,-0.1032966,0.0883151,0.190678,0.0355305
164,1584851964097488,0.1147215,-0.02377409,-0.1464831,0.03355959
165,1584851964147372,-0.07921991,0.06048907,0.1551139,0.0338713
166,1584851964197337,0.1135401,-0.05880643,-0.1827345,0.03226255
167,1584851964247402,-0.08517816,0.0128355,0.1549367,0.03230036
168,1584851964297364,0.1098063,-0.07068538,-0.1362744,0.03067038
169,1584851964347339,-0.09043454,0.0196922,0.1279676,0.03142773
170,1584851964397356,0.102475,-0.04195542,-0.1308201,0.02973794
171,1584851964447415,-0.09198512,0.0504472,0.1185377,0.03022872
172,1584851964497347,0.09784412,-0.003499812,-0.09583833,0.02828933
173,1584851964547378,-0.08290458,0.03812695,0.08903158,0.02817907
174,1584851964597412,0.08323509,-0.01346558,-0.05280288,0.02670939
175,1584851964647459,-0.06880348,0.002980474,0.05299306,0.02678679
176,1584851964697397,0.06328677,-0.01124267,-0.03216877,0.02561241
177,1584851964747446,-0.03720014,-0.04184515,-0.005408455,0.0252758
178,1584851964797404,0.03657126,-0.0007236667,-0.001504349,0.02467099
179,1584851964847401,-0.002932375,-0.04093722,-0.01339239,0.02372319
180,1584851964897353,0.005160677,0.0512751,0.02778207,0.02319358
181,1584851964947322,0.03462666,-0.01509409,-0.07235041,0.02201314
182,1584851964997365,-0.05297557,0.07247133,0.1057972,0.02180867
183,1584851965047331,0.06002213,-0.0533112,-0.08286957,0.02066367
184,1584851965097390,-0.06823181,0.04851096,0.1530342,0.0208418
185,1584851965147373,0.1138334,-0.09576421,-0.1821024,0.01850918
186,1584851965197321,-0.08992016,0.03516692,0.1589561,0.01939984
187,1584851965247357,0.1096686,-0.07077636,-0.18932,0.01744946
188,1584851965297342,-0.09510074,0.07055179,0.1862754,0.01875713
189,1584851965347354,0.1312299,-0.04971608,-0.1810782,0.01667319
190,1584851965397332,-0.104312,0.0841358,0.2109988,0.01739146
191,1584851965447428,0.1278462,-0.01674522,-0.1446074,0.01601973
192,1584851965497359,-0.1071741,0.06419046,0.1731003,0.01618987
193,1584851965547296,0.12885,-0.05283628,-0.1622465,0.01400833
194,1584851965597313,-0.08053905,-0.004905307,0.09478762,0.0142094
195,1584851965647494,0.0977069,-0.04600884,-0.07292552,0.01328903
196,1584851965697353,-0.07696018,-0.01285146,0.0632658,0.01306568
197,1584851965747342,0.08580485,-0.003904362,-0.04548664,0.01227222
198,1584851965797465,-0.05216513,-0.00346412,0.02878235,0.01101599
199,1584851965847310,0.0219417,0.03762705,0.01052124,0.01080574
200,1584851965897293,-0.005083379,-0.03198096,-0.04767763,0.009268693
201,1584851965947351,0.01493695,0.03739555,0.04518853,0.009189186
202,1584851965997345,0.02212193,-0.05680955,-0.07002532,0.008391463
203,1584851966047296,-0.06104276,0.02509016,0.1116639,0.01021458
204,1584851966097350,0.1026484,-0.09029078,-0.1482852,0.007821754
205,1584851966147362,-0.06257059,0.05203146,0.1666688,0.008138607
206,1584851966197382,0.1046954,-0.04287596,-0.1490185,0.005344488
207,1584851966247377,-0.0905017,0.06822351,0.1637936,0.005964351
208,1584851966297430,0.1254968,-0.04765245,-0.1774546,0.005047977
209,1584851966347371,-0.1192191,0.07635689,0.1908213,0.005563385
210,1584851966397318,0.1276784,-0.06523753,-0.1772079,0.004418854
211,1584851966447437,-0.1081682,0.03882747,0.1569481,0.004321915
212,1584851966497476,0.1045951,-0.05777702,-0.1652688,0.003412317
213,1584851966547365,-0.07298161,0.0341444,0.1460355,0.003029975
214,1584851966597343,0.1085935,-0.01370573,-0.1158808,0.003737855
215,1584851966647375,-0.09476708,0.03622523,0.13365,0.00126078
216,1584851966697362,0.1087827,-0.02119744,-0.133299,0.00173275
217,1584851966747376,-0.0896628,0.04585066,0.1524141,0.0007916101
218,1584851966797439,0.09156146,0.001126288,-0.09298638,0.00195413
219,1584851966847370,-0.08079043,0.02087447,0.08756249,0.001860255
220,1584851966897354,0.1058885,-0.0327127,-0.1219957,0.002714526
221,1584851966947398,-0.08460189,0.02036061,0.1231601,0.002444044
222,1584851966997404,0.1046183,-0.03957437,-0.09658679,0.004784496
223,1584851967047375,-0.06881234,0.0142331,0.09221265,0.004050179
224,1584851967097464,0.1021186,-0.01247315,-0.113445,0.005594124
225,1584851967147364,-0.09378689,0.04923633,0.1197638,0.005065239
226,1584851967197364,0.08542055,-0.003456438,-0.1058417,0.006431586
227,1584851967247387,-0.07305201,0.01827399,0.08475509,0.00638894
228,1584851967297403,0.09679773,-0.0303179,-0.08591478,0.007657167
229,1584851967347354,-0.072938,-0.004586623,0.09824884,0.007405058
230,1584851967397371,0.1098041,-0.05048778,-0.09980113,0.009407058
231,1584851967447473,-0.07037583,0.01379035,0.09334902,0.009023324
232,1584851967497316,0.0818945,-0.01038455,-0.08964407,0.01024604
233,1584851967547391,-0.07567744,0.01606102,0.0935798,0.01007067
234,1584851967597383,0.08041935,0.008116643,-0.0684199,0.01107158
235,1584851967647407,-0.06377923,0.01529497,0.08424712,0.01108709
236,1584851967697403,0.07845005,-0.02257915,-0.08467691,0.01270047
237,1584851967747340,-0.08265292,-0.002624086,0.07876895,0.01259784
238,1584851967797453,0.08349801,-0.03089027,-0.05284263,0.01385723
239,1584851967847369,-0.05826208,-0.01836925,0.03864495,0.01390318
240,1584851967897417,0.06920028,-0.02259005,-0.07251323,0.01498216
241,1584851967947409,-0.06181784,0.01709145,0.07090138,0.01533594
242,1584851967997354,0.06181291,0.02531265,-0.03977935,0.0159377
243,1584851968047395,-0.03298019,0.01614436,0.01386165,0.01631514
244,1584851968097388,0.03232037,0.02778146,-0.006459189,0.01716951
245,1584851968147376,-0.0217638,-0.03065464,0.003372443,0.01778814
246,1584851968197391,0.03813368,0.0001662746,-0.004196864,0.01828761
247,1584851968247351,0.01194992,-0.05812224,-0.04391683,0.01907805
248,1584851968297345,0.01091482,0.0209764,0.03495685,0.01957741
249,1584851968347336,0.03053868,-0.0417016,-0.04922532,0.02027647
250,1584851968397332,-0.01170013,0.06576925,0.05325072,0.02014611
251,1584851968447568,0.04458931,-0.01960016,-0.06846972,0.02151017
252,1584851968497399,-0.03128915,0.05851451,0.08723659,0.02167946
253,1584851968547512,0.05517923,-0.045807,-0.0807915,0.02270429
254,1584851968597394,-0.04779743,0.03545019,0.118546,0.02245219
255,1584851968647469,0.05776387,-0.1079548,-0.1330921,0.02423547
256,1584851968697378,-0.03578075,0.01501244,0.08695154,0.0239668
257,1584851968747389,0.0814129,-0.05876027,-0.1113107,0.0252193
258,1584851968797414,-0.04896905,0.07398425,0.1436377,0.02508229
259,1584851968847391,0.09817095,-0.030718,-0.1405306,0.02690044
260,1584851968897403,-0.087101,0.0966945,0.151392,0.02589658
261,1584851968947342,0.08426945,-0.04911011,-0.1314244,0.02776252
262,1584851968997395,-0.08315349,0.05867212,0.1523399,0.02746667
263,1584851969047414,0.1052857,-0.08951459,-0.1815212,0.0291218
264,1584851969097570,-0.08860942,0.05096568,0.16734,0.0283797
265,1584851969147442,0.1059373,-0.07385186,-0.1736439,0.03021087
266,1584851969197392,-0.0720283,0.06202566,0.1473129,0.02929639
267,1584851969247379,0.1225697,-0.04226523,-0.1522209,0.03118908
268,1584851969297377,-0.100289,0.07466022,0.1676466,0.03045396
269,1584851969347347,0.105251,-0.05384078,-0.1548111,0.03201044
270,1584851969397419,-0.1075651,0.06720291,0.1911571,0.03107268
271,1584851969447474,0.1246632,-0.06505129,-0.1723646,0.0330416
272,1584851969497372,-0.08872825,0.02739871,0.1482846,0.0322765
273,1584851969547395,0.113806,-0.07927875,-0.1820976,0.03416988
274,1584851969597350,-0.09335754,0.04506636,0.165232,0.0333253
275,1584851969647486,0.1341982,-0.04386695,-0.1834311,0.03522547
276,1584851969697455,-0.09882499,0.06953499,0.1666923,0.03408993
277,1584851969747464,0.1063596,-0.0252328,-0.1396606,0.03577437
278,1584851969797488,-0.1016267,0.05573464,0.1837287,0.03512394
279,1584851969847488,0.1326511,-0.06135043,-0.170541,0.0373426
280,1584851969897410,-0.08785224,0.01328363,0.1492592,0.03653234
281,1584851969947348,0.1290049,-0.06272724,-0.1362122,0.03857769
282,1584851969997436,-0.07833725,0.02862071,0.119426,0.03809768
283,1584851970047346,0.1105463,-0.02846543,-0.1340832,0.03890627
284,1584851970097352,-0.09535658,0.05294705,0.1256907,0.03813253
285,1584851970147369,0.1054948,-0.001042713,-0.09968765,0.04001926
286,1584851970197362,-0.08953684,0.04234792,0.09180742,0.03942543
287,1584851970247478,0.09575946,-0.03165838,-0.0866397,0.04113415
288,1584851970297464,-0.07582437,-0.004467141,0.09024303,0.04057583
289,1584851970347376,0.09149645,-0.04127272,-0.07072859,0.04217783
290,1584851970397411,-0.06850468,-0.02353721,0.03921785,0.04181001
291,1584851970447369,0.07588879,0.005418316,-0.04750315,0.04301126
292,1584851970497471,-0.05388576,0.004623977,0.03866853,0.04281995
293,1584851970547407,0.05302358,0.04427327,-0.01242871,0.04362812
294,1584851970597351,-0.02080646,0.001054242,0.00641328,0.04356076
295,1584851970647481,0.03276296,0.02988083,-0.007543713,0.04461784
296,1584851970697436,0.01139942,-0.05026934,-0.02430279,0.04530796
297,1584851970747363,0.006139738,0.01132773,0.05494712,0.04570142
298,1584851970797561,0.03219456,-0.07997251,-0.05439771,0.04659508
299,1584851970847421,-0.00662313,0.01604045,0.0426906,0.04697148
300,1584851970897348,0.0295581,-0.04639193,-0.07163062,0.04793014
301,1584851970947367,-0.03309296,0.06967624,0.0839639,0.04742438
302,1584851970997448,0.06513784,-0.03695564,-0.1113476,0.04861895
303,1584851971047418,-0.05815702,0.07776358,0.1185334,0.04826947
304,1584851971097493,0.0670495,-0.04200502,-0.09720872,0.05008591
305,1584851971147429,-0.06194935,0.04308356,0.1351755,0.04980157
306,1584851971197366,0.08347611,-0.09743568,-0.164753,0.05143985
307,1584851971247348,-0.06572257,0.03916144,0.121802,0.05061532
308,1584851971297468,0.105641,-0.07139515,-0.1686048,0.05218234
309,1584851971347341,-0.07424779,0.07179313,0.1408271,0.05127029
310,1584851971397365,0.1087947,-0.0510647,-0.1540581,0.05289825
311,1584851971447442,-0.1172747,0.09117925,0.1807341,0.05222679
312,1584851971497399,0.1152603,-0.03925228,-0.153424,0.05407571
313,1584851971547392,-0.09187899,0.05540984,0.1705328,0.05351029
314,1584851971597433,0.1169575,-0.08491628,-0.1775109,0.05562668
315,1584851971647535,-0.09577139,0.01947373,0.1555258,0.05467369
316,1584851971697476,0.1289715,-0.06859449,-0.1482441,0.05612822
317,1584851971747420,-0.1013008,0.04160022,0.1518667,0.05530153
318,1584851971797493,0.1304312,-0.03538531,-0.1633472,0.05709527
319,1584851971847455,-0.09791666,0.07756894,0.1364496,0.05609575
320,1584851971897397,0.0912011,-0.01080783,-0.104509,0.05784239
321,1584851971947394,-0.09042491,0.05377321,0.1105596,0.05705118
322,1584851971997388,0.102326,-0.03539543,-0.09414763,0.05899367
323,1584851972047345,-0.07105883,-0.0008505278,0.07572813,0.0581531
324,1584851972097455,0.09750765,-0.04428433,-0.05927245,0.05953837
325,1584851972147545,-0.05250226,-0.02849277,0.03912053,0.05896401
326,1584851972197389,0.06105593,-0.01478293,-0.05100704,0.0603926
327,1584851972247456,-0.04943315,-0.001689778,0.04628694,0.06034767
328,1584851972297460,0.05447403,0.04260328,-0.00932012,0.06108738
329,1584851972347454,0.0002240944,0.01648483,0.005048024,0.06109804
330,1584851972397417,0.01617697,0.05572737,0.02671669,0.06152679
331,1584851972447341,-0.01322302,-0.04520221,-0.0295838,0.06208127
332,1584851972497513,0.01834714,0.006574541,0.02982473,0.06245596
333,1584851972547422,0.04234357,-0.07668728,-0.07113304,0.06306784
334,1584851972597341,-0.03498676,-0.003908403,0.06086139,0.06331033
335,1584851972647356,0.07996448,-0.06822116,-0.1189898,0.0641722
336,1584851972697369,-0.05044167,0.06417229,0.1277607,0.06365107
337,1584851972747454,0.09904787,-0.02969319,-0.1429862,0.06545337
338,1584851972797488,-0.08911577,0.1094809,0.1476086,0.06477638
339,1584851972847310,0.08425947,-0.05242916,-0.1338748,0.06624107
340,1584851972897362,-0.08726545,0.06279979,0.1680261,0.06547476
341,1584851972947356,0.1304009,-0.09625109,-0.1974113,0.06741281
342,1584851972997522,-0.1019858,0.03105278,0.174331,0.06629617
343,1584851973047450,0.1227907,-0.0678269,-0.1902088,0.06804366
344,1584851973097477,-0.1038799,0.07196348,0.1856912,0.06673564
345,1584851973147356,0.1295375,-0.04286893,-0.1627737,0.06867918
346,1584851973197371,-0.1144972,0.09361435,0.1957709,0.06761275
347,1584851973247433,0.1130194,-0.02021961,-0.1374704,0.06926235
348,1584851973297383,-0.09005564,0.05827865,0.1387353,0.068925
349,1584851973347340,0.1015706,-0.03639572,-0.1114047,0.07009985
350,1584851973397508,-0.07912994,0.005135799,0.09844081,0.06943284
351,1584851973447508,0.09399899,-0.06614263,-0.09139106,0.07094759
352,1584851973497411,-0.06235098,-0.006363942,0.06123762,0.07039018
353,1584851973547504,0.06173204,-0.02194633,-0.05037235,0.07162863
354,1584851973597437,-0.01447321,-0.002671501,0.004163539,0.07171238
355,1584851973647533,0.01542764,0.05098851,0.02590401,0.07205202
356,1584851973697457,-0.0005065348,-0.004717575,-0.04320564,0.07276611
357,1584851973747489,-0.02881536,0.06700227,0.08744634,0.07287844
358,1584851973797436,0.06128603,-0.06170414,-0.1033712,0.07360207
359,1584851973847425,-0.06113027,0.0402032,0.116213,0.07303581
360,1584851973897420,0.1129249,-0.1035677,-0.1822433,0.0745911
361,1584851973947396,-0.07085408,0.04367785,0.159456,0.07378684
362,1584851973997394,0.1208843,-0.08384213,-0.1755316,0.07542106
363,1584851974047468,-0.09604705,0.07769501,0.1987551,0.07445246
364,1584851974097501,0.132591,-0.05682268,-0.2067254,0.07629909
365,1584851974147456,-0.1328643,0.1150173,0.2225588,0.07525555
366,1584851974197452,0.1088589,-0.03545287,-0.1666661,0.07708868
367,1584851974247476,-0.1020234,0.07025,0.1702184,0.07609944
368,1584851974297490,0.1192892,-0.06905413,-0.1849957,0.07805721
369,1584851974347464,-0.0939926,0.02267543,0.1542068,0.07663277
370,1584851974397434,0.1275251,-0.08169662,-0.1412984,0.07870274
371,1584851974447449,-0.09314464,0.01834136,0.1394159,0.07769505
372,1584851974497424,0.104204,-0.04567346,-0.1330674,0.07954717
373,1584851974547470,-0.08901943,0.04902381,0.1076945,0.07864656
374,1584851974597399,0.09582069,0.005330289,-0.07905236,0.08010852
375,1584851974647509,-0.06965829,0.03453339,0.06948108,0.07961246
376,1584851974697486,0.07851693,-0.005598204,-0.06492162,0.0804961
377,1584851974747506,-0.04618149,-0.02390177,0.03280509,0.08058333
378,1584851974797476,0.03135702,-0.04514097,-0.00827051,0.08140457
379,1584851974847448,-0.008625805,-0.04594604,-0.02306179,0.08184917
380,1584851974897411,0.01679616,-0.002562515,0.0289536,0.08213335
381,1584851974947456,0.00846191,-0.0351644,-0.03759014,0.08252039
382,1584851974997424,-0.02056289,0.05771342,0.08248445,0.08241742
383,1584851975047444,0.06233924,-0.03373297,-0.1011453,0.08378477
384,1584851975097522,-0.06942552,0.08260395,0.1350391,0.08267332
385,1584851975147433,0.08321968,-0.04310222,-0.1257846,0.08462439
386,1584851975197439,-0.07361432,0.06798736,0.175371,0.08352751
387,1584851975247403,0.117036,-0.09510187,-0.1975913,0.08542053
388,1584851975297399,-0.09438273,0.05422846,0.1993923,0.08431835
389,1584851975347475,0.1377309,-0.09123352,-0.2094343,0.08631366
390,1584851975397504,-0.1074395,0.05887233,0.1869654,0.08511147
391,1584851975447519,0.1295087,-0.05903088,-0.1948099,0.08664902
392,1584851975497499,-0.1183892,0.09851129,0.2062688,0.08547485
393,1584851975547488,0.1315726,-0.01592145,-0.1547419,0.0873603
394,1584851975597429,-0.1106955,0.06548725,0.1769876,0.08641754
395,1584851975647562,0.1126031,-0.0350159,-0.1234275,0.08773211
396,1584851975697484,-0.0842004,-0.004702686,0.08989448,0.08701392
397,1584851975747425,0.1082178,-0.06945437,-0.06836346,0.08871752
398,1584851975797522,-0.06317807,-0.02710238,0.04984198,0.08822996
399,1584851975847418,0.0588124,-0.01779147,-0.06435822,0.0890961
400,1584851975897412,-0.02685155,0.008451562,0.006681335,0.08932979
401,1584851975947485,0.02034285,0.05218846,0.0261283,0.08973874
402,1584851975997458,-0.01066168,0.01218188,-0.020736,0.09019226
